3112	3127
3113	3125
3134	3184
3106	3115
3127	3154
3097	3109
3146	3185
3147	3161
3097	3108
3139	3159
3094	3105
3113	3140
3142	3171
3113	3128
3136	3140
3107	3130
3133	3158
3104	3119
3117	3137
3156	3182
3083	3119
3135	3114
3136	3154
3121	3156
3098	3113
3102	3120
3090	3108
3089	3109
3179	3181
3138	3154
3123	3141
3087	3107
3101	3123
3119	3141
3103	3123
3142	3159
3135	3153
3146	3162
3096	3117
3096	3118
3118	3141
3149	3161
3105	3126
3113	3132
3106	3130
3086	3116
3139	3156
3138	3150
3086	3118
3112	3133
3098	3125
3129	3142
3161	3167
3086	3114
3102	3125
3149	3158
3097	3122
3126	3141
3086	3119
3097	3123
3090	3120
3127	3141
3127	3140
3127	3138
3098	3127
3097	3124
3046	3095
3142	3150
3140	3147
3124	3145
3102	3129
3147	3148
3116	3136
3167	3160
3112	3132
3109	3130
3136	3144
3114	3135
3088	3122
3125	3142
3131	3146
3117	3136
3116	3137
3076	3121
3158	3151
3180	3166
3113	3136
3098	3126
3087	3128
3123	3136
3117	3127
3131	3137
3170	3150
3044	3110
3104	3130
3105	3130
3026	3114
3106	3132
3158	3144
3148	3140
3103	3133
3158	3150
3071	3129
3063	3126
2638	2748
2600	2552
4095	3815
2083	2085
3715	2088
3583	2080
2509	3100
2075	4095
2134	4095
2540	4095
2898	4095
3235	4095
3677	4095
4095	4095
4095	4095
4095	3385
4095	2527
4095	2079
4080	2076
3337	2080
2918	2081
2660	2075
2438	2084
2100	2261
2074	2608
2074	3258
2074	3796
2072	4095
2624	4095
3014	4051
3208	3891
3225	3815
3244	3929
3514	4095
4038	4095
4095	3647
4095	3037
4095	2296
4095	2073
3907	2076
3120	2090
2606	2080
2378	2080
2321	2503
2254	2688
2138	2935
2077	3288
2077	3728
2493	4027
2901	4079
3233	3864
3669	3347
3915	2951
3978	2794
4095	2839
4095	3133
3893	3537
3529	3833
3090	3866
2834	3740
2735	3601
2660	3675
2497	3662
2228	3618
2075	3426
2078	2796
2078	2122
2189	2080
2978	2069
3733	2081
4095	2072
4095	2470
3969	2832
3843	2980
3838	3082
3890	3246
4010	3487
3967	3868
3641	4095
3175	4095
2721	4095
2425	3980
2402	3698
2465	3544
2420	3506
2132	3489
2075	3207
2077	2619
2080	2082
2330	2080
3016	2080
3519	2070
3848	2074
4095	2083
4095	2281
4095	2660
4095	3256
4095	3904
4095	4095
3885	4095
2110	4095
2073	4095
2866	4095
3560	4095
3231	2930
2894	2443
2765	2431
2732	2565
2814	2657
2896	2787
2886	2938
2954	2974
3026	3018
3024	3096
3108	3062
3107	3094
3076	3125
3075	3131
3123	3111
3125	3096
3132	3116
3083	3167
3048	3185
3121	3124
3128	3123
3099	3156
3092	3155
3056	3185
3187	3070
3126	3124
3102	3146
3198	3054
3146	3104
3086	3169
3068	3184
3017	3232
3164	3107
3122	3125
3142	3114
3139	3102
3151	3102
3092	3156
3140	3110
3062	3199
3096	3152
3101	3149
3119	3132
3105	3151
3122	3128
3125	3115
3165	3077
3099	3160
3115	3135
3086	3177
3131	3116
3100	3153
3098	3164
3173	3056
