3107	3141
3141	3106
3102	3152
3126	3129
3115	3140
3117	3135
3086	3162
3143	3100
3148	3111
3099	3154
3128	3129
3182	3077
3113	3135
3064	3189
3125	3122
3085	3166
3136	3123
3142	3106
3098	3153
3121	3134
3115	3134
3126	3135
3147	3107
3119	3132
3118	3135
3075	3172
3062	3180
3156	3101
3127	3127
3091	3158
3131	3125
3129	3122
3088	3159
3119	3139
3152	3106
3132	3123
3126	3123
3138	3110
3017	3217
3098	3170
3131	3118
3097	3153
3146	3109
3119	3130
3135	3128
3161	3105
3095	3153
3111	3142
3100	3153
3093	3157
3105	3147
3117	3134
3129	3164
3120	3130
3105	3152
3122	3129
3113	3143
3136	3116
3112	3137
3112	3142
3125	3123
3091	3157
3105	3142
3077	3174
3126	3146
3117	3133
3114	3137
3100	3146
3113	3135
3126	3131
3134	3130
3095	3164
3096	3152
3119	3134
3144	3125
3144	3112
3126	3133
3133	3124
3142	3108
3102	3149
3074	3165
3094	3155
3100	3175
3109	3126
3142	3120
3111	3144
3157	3098
3143	3143
3125	3125
3110	3149
3113	3133
3071	3172
3080	3152
3120	3135
3143	3131
3145	3110
3137	3119
3080	3158
3731	2080
2081	2082
4095	3987
2071	4095
2677	3845
3774	3284
4095	2984
4095	2753
4095	2509
3736	2358
3250	2291
2798	2474
2600	2776
2597	3004
2579	3042
2518	3156
2400	3305
2356	3560
2573	3788
2811	3856
2948	3811
3091	3739
3137	3849
3347	3977
3640	3841
3778	3583
3766	3354
3743	3240
3816	3164
4020	3005
3936	2659
3768	2378
3408	2338
3176	2441
3138	2431
2993	2363
2759	2295
2412	2434
2233	2764
2321	3130
2477	3259
2587	3304
2505	3339
2443	3528
2517	3825
2813	3988
3136	3945
3321	3870
3479	3700
3575	3556
3562	2923
3522	2344
3518	2310
3546	2393
3606	2540
3666	2768
3791	3021
3779	3408
3520	3719
3180	3824
2960	3765
2892	3646
2909	3642
2838	3818
2550	3757
2264	3564
2143	3199
2339	2866
2499	2742
2591	2721
2503	2588
2612	2320
2988	2209
3311	2218
3557	2435
3620	2593
3682	2604
3868	2659
3963	2990
3899	3348
3809	3515
3660	3564
3605	3586
3499	3709
3383	3885
3149	4053
2820	3949
2647	3769
2638	3651
2601	3522
2448	3540
2273	3372
2156	3047
2253	2710
2427	2519
2604	2415
2749	2329
2894	2137
3234	2072
4095	3715
4095	3201
4095	4095
4095	4095
3934	3294
3096	3045
2740	2978
2761	2957
2738	3005
2810	3034
2905	3060
2898	3110
2954	3124
3030	3115
3089	3111
3068	3132
3070	3140
3125	3124
3093	3142
3095	3141
3189	3090
3109	3140
3123	3133
3098	3148
3122	3131
3098	3140
3112	3144
3109	3133
3138	3126
3125	3133
3102	3143
3127	3131
3067	3162
3092	3146
3135	3131
3161	3117
3127	3136
3073	3157
3157	3120
3106	3154
3093	3142
3079	3150
3130	3127
3121	3125
3135	3120
3085	3153
3136	3135
3114	3130
3130	3132
3150	3114
3141	3123
3120	3131
3083	3147
3140	3134
3139	3128
3121	3134
3077	3149
3065	3156
3102	3145
3123	3129
3159	3118
3171	3113
3100	3142
3123	3132
3075	3145
3118	3139
3116	3139
3102	3142
3128	3132
3132	3132
3090	3144
3163	3113
3146	3125
3047	3165
3088	3152
3132	3135
3109	3138
3160	3119
3094	3136
3154	3124
3073	3147
3111	3146
3081	3142
3110	3137
3139	3131
3110	3138
3077	3147
3085	3153
3108	3141
3154	3127
3168	3115
3097	3146
3137	3134
3097	3145
3152	3131
3070	3151
3045	3147
3113	3135
3107	3144
3116	3144
3151	3126
3168	3119
3124	3133
3076	3143
3080	3149
3096	3141
3053	3155
3141	3128
3124	3134
3152	3132
3179	3116
3132	3135
3147	3127
3143	3127
3100	3144
3105	3138
3120	3134
3145	3128
3145	3124
3115	3138
3111	3137
3113	3134
3142	3120
3072	3150
3095	3145
3101	3144
3068	3152
3126	3134
3139	3137
3147	3129
3157	3126
3080	3149
3101	3140
3082	3143
3121	3137
3085	3145
3141	3134
3115	3141
3054	3150
3066	3144
3162	3129
3164	3119
3150	3131
3089	3143
3086	3139
3132	3132
3090	3135
3114	3136
3147	3129
3166	3130
3028	3154
3110	3139
3132	3132
3121	3134
3146	3130
3091	3141
3079	3145
3104	3138
3123	3135
3090	3135
3158	3134
3109	3139
3134	3130
3180	3125
3096	3128
3102	3138
3163	3128
3083	3147
3139	3131
3115	3139
3093	3138
3120	3136
3070	3149
3076	3147
3119	3115
3179	3101
3051	3160
3119	3139
3147	3133
3087	3161
3101	3143
3137	3119
3132	3128
3119	3119
3090	3137
3128	3143
3129	3141
3067	3139
3123	3139
3124	3127
3115	3147
3124	3136
3086	3132
3136	3137
3113	3131
3133	3134
3142	3137
3113	3150
3169	3134
3087	3140
3091	3135
3102	3137
3095	3140
3187	3131
3114	3140
3105	3135
3111	3139
3093	3142
3142	3132
3094	3140
3152	3134
3120	3130
3095	3142
3135	3132
3067	3141
3115	3137
3121	3138
3069	3139
3095	3135
3163	3133
3146	3135
3093	3137
3145	3135
3136	3134
3089	3133
3078	3140
3154	3136
2114	2278
2626	3565
4095	2074
2104	4095
2075	3781
2358	3331
3607	3443
4095	3448
4095	3322
4095	3052
4095	2724
3805	2434
3262	2388
2904	2499
2738	2685
2679	2742
2557	2737
2386	2889
2278	3161
2341	3473
2502	3653
2690	3675
2833	3647
2844	3706
2898	3919
3197	3964
3457	3885
3596	3621
3625	3537
3689	3493
3900	3454
4003	3155
3953	2821
3762	2616
3566	2558
3504	2529
3436	2405
3183	2310
2886	2228
2591	2399
2475	2686
2528	2929
2583	3039
2483	3014
2299	3137
2296	3449
2444	3755
2720	3888
2975	3863
3151	3764
3348	3554
3688	3009
3908	2762
3872	2766
3863	2823
3812	2962
3829	3206
3650	3514
3361	3796
2994	3872
2717	3718
2638	3517
2659	3453
2590	3556
2361	3509
2261	3164
2310	2797
2519	2582
2685	2508
2772	2495
2872	2409
3049	2245
3392	2261
3684	2465
3790	2687
3766	2881
3797	2930
3889	3049
3982	3291
3852	3600
3540	3757
3374	3734
3319	3695
3330	3818
3072	3877
2794	3981
2515	3788
2398	3572
2421	3372
2414	3316
2311	3197
2209	2942
2233	2604
2497	2325
2841	2258
3044	2263
3185	2241
3404	2169
3755	2216
4065	2468
4095	4095
3460	4095
4025	4095
3766	4095
3133	3604
2805	3036
2758	2873
2723	2840
2769	2878
2815	2925
2944	2988
3001	3032
3026	3056
3074	3088
3024	3095
3095	3113
3073	3115
3105	3129
3129	3130
3084	3121
3112	3135
3129	3138
3082	3127
3085	3135
3151	3149
3102	3134
3155	3146
3127	3136
3103	3124
3125	3140
3104	3138
3135	3147
3075	3128
3116	3134
3136	3139
3125	3138
3113	3136
3120	3136
3073	3125
3161	3147
3186	3150
3099	3134
3051	3118
3108	3143
3135	3143
3090	3130
3080	3132
3127	3148
3129	3140
3174	3156
3129	3144
3151	3135
3080	3122
3119	3158
3119	3135
3105	3133
3128	3134
3072	3125
3061	3118
3131	3144
3139	3145
3120	3132
3141	3144
3088	3129
3121	3140
3174	3155
3086	3132
3110	3132
3131	3142
3093	3130
3134	3140
3123	3138
3161	3156
3111	3134
3132	3142
3092	3127
3085	3126
3091	3125
3130	3142
3135	3143
3146	3147
3084	3121
3143	3148
3110	3134
3108	3134
3121	3137
3157	3150
3150	3151
3076	3122
3128	3142
3115	3139
3181	3160
3097	3131
3062	3112
3111	3139
3146	3146
3127	3141
3162	3156
3054	3109
3091	3127
3090	3127
3136	3146
3130	3141
3099	3128
3113	3136
